strategy,trial,accuracy,hidden_channels,hidden_layers,learning_rate,warmup_epochs,down_sample,qb_link
QB-CLOSEST-,91,0.6817685589519651,128,1,0.0016886073179086505,30,True,True
QB-CLOSEST-,92,0.6844978165938864,128,1,0.001655267350204822,30,True,True
QB-CLOSEST-,93,0.6582969432314411,128,1,0.0032198251296550427,30,True,True
QB-CLOSEST-,94,0.6561135371179039,128,1,0.004446924965204883,30,True,True
QB-CLOSEST-,95,0.6926855895196506,128,1,0.0012389207812750162,30,True,True
QB-CLOSEST-,96,0.712882096069869,128,1,0.0012568213535466993,30,True,True
QB-CLOSEST-,97,0.49945414847161573,256,1,0.016786599510479786,30,True,True
QB-CLOSEST-,98,0.6784934497816594,128,1,0.0014729472719763534,30,True,False
QB-CLOSEST-,99,0.6997816593886463,256,1,0.0011043566178704652,30,True,False
QB-CLOSEST-,100,0.6986899563318777,256,1,0.0014062760962846562,30,True,True
QB-CLOSEST-,101,0.6905021834061136,256,1,0.002341918900679621,30,True,True
QB-CLOSEST-,102,0.6768558951965066,128,1,0.002285623196645227,30,True,True
QB-CLOSEST-,103,0.6883187772925764,128,1,0.002027127802105805,30,True,True
QB-CLOSEST-,104,0.6784934497816594,128,1,0.0020239310648642417,30,True,True
QB-CLOSEST-,105,0.5,128,1,0.00978826794683585,30,True,True
QB-CLOSEST-,106,0.6948689956331878,128,1,0.0012744364357179239,30,True,True
QB-CLOSEST-,107,0.6932314410480349,128,1,0.0012755200056848938,30,True,True
QB-CLOSEST-,108,0.7117903930131004,256,1,0.001006698385170025,30,True,True
QB-CLOSEST-,109,0.6419213973799127,256,1,0.0066589977219403546,30,True,True
QB-CLOSEST-,110,0.6959606986899564,256,1,0.0010891339359335483,30,True,True
QB-CLOSEST-,111,0.6965065502183406,256,1,0.0010602641966905321,30,True,True
QB-CLOSEST-,112,0.7096069868995634,256,1,0.001027418459655036,30,True,True
QB-CLOSEST-,113,0.6779475982532751,256,1,0.0015292199653798091,30,True,True
QB-CLOSEST-,114,0.7150655021834061,256,1,0.0011663199970995733,30,True,True
QB-CLOSEST-,115,0.6866812227074236,256,1,0.0011782023959544684,30,True,True
QB-CLOSEST-,116,0.7068777292576419,256,1,0.0011228917879279102,30,True,True
QB-CLOSEST-,117,0.7046943231441049,256,1,0.0010001915363656022,30,True,True
QB-CLOSEST-,118,0.7052401746724891,256,1,0.0010290053495438968,30,True,True
QB-CLOSEST-,119,0.702247191011236,256,1,0.0013256390239700718,30,False,True
QB-CLOSEST-,120,0.7065687121866897,256,1,0.0013676303368315838,30,False,True
QB-CLOSEST-,121,0.6899563318777293,256,1,0.0014041122186752176,30,True,True
QB-CLOSEST-,122,0.6883187772925764,256,1,0.0012399775352829384,30,True,True
QB-CLOSEST-,123,0.7041484716157205,256,1,0.0011799294423724465,30,True,True
QB-CLOSEST-,124,0.7008733624454149,256,1,0.0011480042655675055,30,True,True
QB-CLOSEST-,125,0.7079694323144105,256,1,0.001107356416849449,30,True,True
QB-CLOSEST-,126,0.7008733624454149,256,1,0.0010891436729398689,30,True,True
QB-CLOSEST-,127,0.6981441048034934,256,1,0.0010148243050701158,30,True,True
QB-CLOSEST-,128,0.7074235807860262,256,1,0.0010007090726474844,30,True,True
QB-CLOSEST-,129,0.6844978165938864,256,1,0.0017775769708630671,10,True,True
QB-CLOSEST-,130,0.6855895196506551,256,1,0.001523014367350629,10,True,True
QB-CLOSEST-,131,0.6839519650655022,256,1,0.0014909660605264387,30,True,False
QB-CLOSEST-,132,0.7096069868995634,256,1,0.0012476494598792907,30,True,True
QB-CLOSEST-,133,0.6937772925764192,256,1,0.001260721945490911,30,True,True
QB-CLOSEST-,134,0.7074235807860262,256,1,0.0012419814884644966,30,True,True
QB-CLOSEST-,135,0.6943231441048034,256,1,0.0011870329466639597,30,True,True
QB-CLOSEST-,136,0.7145196506550219,256,1,0.0013855938366402055,30,True,True
QB-CLOSEST-,137,0.6937772925764192,256,1,0.001378302287537332,30,True,True
QB-CLOSEST-,138,0.6741266375545851,256,1,0.001688833628658561,30,True,True
QB-CLOSEST-,139,0.699235807860262,256,1,0.0016624821056068183,30,True,True
QB-CLOSEST-,140,0.6921397379912664,256,1,0.0013856780781617045,30,True,True
QB-CLOSEST-,141,0.7101528384279476,256,1,0.001395198480237087,30,True,True
QB-CLOSEST-,142,0.712882096069869,256,1,0.0011521347425883061,30,True,True
QB-CLOSEST-,143,0.6959606986899564,256,1,0.0011383392619659478,30,True,True
QB-CLOSEST-,144,0.6954148471615721,256,1,0.0011174996208219545,30,True,True
QB-CLOSEST-,145,0.7079694323144105,256,1,0.001365280255057087,30,True,True
QB-CLOSEST-,146,0.699235807860262,256,1,0.0012982932558972897,30,True,True
QB-CLOSEST-,147,0.7161572052401747,256,1,0.0012672731074940163,30,True,True
QB-CLOSEST-,148,0.5,256,1,0.06922692202924055,30,True,True
QB-CLOSEST-,149,0.6894104803493449,256,1,0.001849883143954146,30,True,True
QB-CLOSEST-,150,0.7101528384279476,256,1,0.0015436170808787906,30,True,True
QB-CLOSEST-,151,0.7052401746724891,256,1,0.0014791970319575855,30,True,True
QB-CLOSEST-,152,0.6812227074235808,256,1,0.0015429851106490509,30,True,True
QB-CLOSEST-,153,0.6517467248908297,256,1,0.001470955595060684,30,True,True
QB-CLOSEST-,154,0.6763100436681223,256,1,0.0012300038395732698,30,True,True
QB-CLOSEST-,155,0.6894104803493449,256,1,0.0012474020195898231,30,True,True
QB-CLOSEST-,156,0.6817685589519651,256,1,0.0012812490918852884,30,True,True
QB-CLOSEST-,157,0.6997816593886463,256,1,0.0016090069773531848,30,True,True
QB-CLOSEST-,158,0.6643013100436681,256,1,0.001613424433444214,30,True,False
QB-CLOSEST-,159,0.6954148471615721,256,1,0.0013968790206823115,30,True,True
QB-CLOSEST-,160,0.6763100436681223,256,1,0.0018223311025666001,30,True,True
QB-CLOSEST-,161,0.7134831460674157,256,1,0.0011305756236758278,30,False,True
QB-CLOSEST-,162,0.6855895196506551,256,1,0.001091728016276285,30,True,True
QB-CLOSEST-,163,0.7074235807860262,256,1,0.001115930198846564,30,True,True
QB-CLOSEST-,164,0.7139152981849611,256,1,0.0011668489849851606,30,False,True
QB-CLOSEST-,165,0.7031114952463267,256,1,0.0010061799325026184,30,False,True
QB-CLOSEST-,166,0.719533275713051,256,1,0.001169067429194838,30,False,True
QB-CLOSEST-,167,0.6983578219533275,256,1,0.0012100967612100454,30,False,True
QB-CLOSEST-,168,0.7152117545375972,256,1,0.001188350295950806,30,False,True
QB-CLOSEST-,169,0.7130509939498704,256,1,0.0011703582885024414,30,False,True
QB-CLOSEST-,170,0.7182368193604148,256,1,0.001086669108926856,30,False,True
QB-CLOSEST-,171,0.709161624891962,256,1,0.0011672395284606884,30,False,True
QB-CLOSEST-,172,0.7113223854796888,256,1,0.0011599062536947213,30,False,True
QB-CLOSEST-,173,0.7156439066551427,256,1,0.0013418389061746396,30,False,True
QB-CLOSEST-,174,0.716076058772688,256,1,0.0011236623996453482,30,False,True
QB-CLOSEST-,175,0.72990492653414,256,1,0.0011142244998656962,30,False,True
QB-CLOSEST-,176,0.6983578219533275,256,1,0.001091871130968178,30,False,True
QB-CLOSEST-,177,0.7191011235955056,256,1,0.0010620086149426434,30,False,True
QB-CLOSEST-,178,0.719533275713051,256,1,0.001000551513165541,30,False,True
QB-CLOSEST-,179,0.7048401037165082,256,1,0.001310846196186679,30,False,True
QB-CLOSEST-,180,0.7165082108902333,256,1,0.0010027478698192785,30,False,True
QB-CLOSEST-,181,0.7182368193604148,256,1,0.0010848267691897526,10,False,True
QB-CLOSEST-,182,0.7203975799481418,256,1,0.0010898871918871868,30,False,True
QB-CLOSEST-,183,0.7186689714779603,256,1,0.0010090462281643008,10,False,True
QB-CLOSEST-,184,0.7225583405358686,256,1,0.0010105356420995965,10,False,True
QB-CLOSEST-,185,0.7044079515989629,256,1,0.0010017798004913368,10,False,True
QB-CLOSEST-,186,0.726447709593777,256,1,0.0010030696163907079,10,False,True
QB-CLOSEST-,187,0.7152117545375972,256,1,0.0010027752982296482,10,False,True
QB-CLOSEST-,188,0.7152117545375972,256,1,0.001013054987445427,10,False,True
QB-CLOSEST-,189,0.6823681936041487,256,1,0.0010079521099366647,10,False,True
QB-CLOSEST-,190,0.7087294727744166,256,1,0.0010065537950518743,10,False,True
QB-CLOSEST-,191,0.716076058772688,256,1,0.001063407087581006,10,False,False
QB-CLOSEST-,192,0.7165082108902333,256,1,0.0010918148549252966,10,False,True
QB-CLOSEST-,193,0.7191011235955056,256,1,0.0010877722074149232,10,False,False
QB-CLOSEST-,194,0.709161624891962,256,1,0.001077965972292724,10,False,False
QB-CLOSEST-,195,0.7048401037165082,256,1,0.0010932722400972927,10,False,False
QB-CLOSEST-,196,0.7191011235955056,256,1,0.001094018429871661,10,False,False
QB-CLOSEST-,197,0.6819360414866033,256,1,0.0011007751465650333,10,False,False
QB-CLOSEST-,198,0.7044079515989629,256,1,0.0011026010697302838,10,False,False
QB-CLOSEST-,199,0.7044079515989629,256,1,0.0010888781361125285,10,False,False
DELAUNAY,0,0.5,256,1,0.01425408305069469,30,True,False
DELAUNAY,1,0.6888504753673294,128,1,0.0013521788454987733,30,False,True
DELAUNAY,2,0.5,128,2,0.06834468205746176,20,True,False
DELAUNAY,3,0.6041486603284356,128,2,0.07593293552517633,30,False,True
DELAUNAY,4,0.5,256,1,0.015352297690168552,20,True,True
DELAUNAY,5,0.6041486603284356,256,2,0.041299804039562904,20,False,True
DELAUNAY,6,0.6364628820960698,256,1,0.0024438628366331284,30,True,True
DELAUNAY,7,0.6041486603284356,256,2,0.05285934370650168,20,False,False
DELAUNAY,8,0.5,128,2,0.007051524211763251,10,True,True
DELAUNAY,9,0.6599344978165939,256,1,0.003938962056342411,20,True,False
DELAUNAY,10,0.5,256,2,0.004418203018863104,10,True,False
DELAUNAY,11,0.6996542783059637,128,1,0.001111304661503775,30,False,True
DELAUNAY,12,0.7048401037165082,128,1,0.001016405765976185,30,False,False
DELAUNAY,13,0.7031114952463267,128,1,0.0010355952675409359,30,False,True
DELAUNAY,14,0.6979256698357822,128,1,0.0010659182659209121,30,False,False
DELAUNAY,15,0.6914433880726015,128,1,0.002112562893033379,30,False,False
DELAUNAY,16,0.6957649092480553,128,1,0.001960443366641507,30,False,False
DELAUNAY,17,0.6607605877268798,128,1,0.0026485895633554793,10,False,True
DELAUNAY,18,0.6041486603284356,128,1,0.029483951742770884,10,False,True
DELAUNAY,19,0.6365600691443388,128,1,0.0039496295992274225,30,False,True
DELAUNAY,20,0.6538461538461539,128,1,0.0066404639750550915,30,False,False
DELAUNAY,21,0.6041486603284356,128,1,0.007537474301797133,30,False,False
DELAUNAY,22,0.7117545375972342,128,1,0.0011438585116166325,30,False,True
DELAUNAY,23,0.7238547968885047,128,1,0.0014010993509767369,30,False,True
DELAUNAY,24,0.7009507346585998,128,1,0.0014983600557599342,30,False,True
DELAUNAY,25,0.7152117545375972,128,1,0.0015898275871787384,30,False,True
DELAUNAY,26,0.6905790838375108,128,1,0.0016682498468928483,30,False,True
DELAUNAY,27,0.6266205704407951,128,1,0.003375450078032367,30,False,True
DELAUNAY,28,0.6866897147796024,128,1,0.0038078336870091423,30,False,True
DELAUNAY,29,0.6698357821953328,128,1,0.0028282338050318423,30,False,True
DELAUNAY,30,0.6041486603284356,128,1,0.010715536436944501,10,False,True
DELAUNAY,31,0.709161624891962,128,1,0.0025833853973436863,30,False,True
DELAUNAY,32,0.6974935177182369,128,1,0.001588569857532264,30,False,True
DELAUNAY,33,0.6910112359550562,128,1,0.0017058141777830885,30,False,True
DELAUNAY,34,0.7108902333621435,128,1,0.0014169831520484779,30,False,True
DELAUNAY,35,0.7061365600691444,128,1,0.0013119235948915197,30,False,True
DELAUNAY,36,0.7247191011235955,128,1,0.0012425156994728263,30,False,True
DELAUNAY,37,0.5,128,2,0.005206362916982876,20,True,True
DELAUNAY,38,0.6041486603284356,256,1,0.018130018514338733,30,False,True
DELAUNAY,39,0.7082973206568712,256,1,0.0019861216320500755,30,False,True
DELAUNAY,40,0.5,256,2,0.0020241596705103883,20,True,True
DELAUNAY,41,0.5300218340611353,128,2,0.00140820462921304,20,True,True
DELAUNAY,42,0.6853932584269663,128,1,0.0013159187049056199,30,False,True
DELAUNAY,43,0.7113223854796888,128,1,0.001294394497222957,30,False,True
DELAUNAY,44,0.7191011235955056,128,1,0.0012558757787537696,30,False,True
DELAUNAY,45,0.6957649092480553,128,1,0.00117779997090915,30,False,True
DELAUNAY,46,0.6214347450302506,128,1,0.0032448875634548432,30,False,True
DELAUNAY,47,0.6041486603284356,128,1,0.08984195874689485,30,False,True
DELAUNAY,48,0.6577355229040622,128,1,0.0032365583200214773,10,False,True
DELAUNAY,49,0.6915938864628821,256,1,0.0017951811696330436,10,True,True
DELAUNAY,50,0.7063318777292577,256,1,0.0010172372691089784,30,True,True
DELAUNAY,51,0.7082973206568712,128,1,0.002392673750528477,30,False,True
DELAUNAY,52,0.7013828867761452,128,1,0.001267045913789571,30,False,True
DELAUNAY,53,0.7095937770095073,128,1,0.0012249568204380768,30,False,True
DELAUNAY,54,0.7013828867761452,128,1,0.0011934798406664394,30,False,True
DELAUNAY,55,0.6668107173725151,128,1,0.002341868942191773,30,False,True
DELAUNAY,56,0.6832324978392394,128,1,0.0022304450097732067,30,False,True
DELAUNAY,57,0.7134831460674157,128,1,0.0016347191576054733,20,False,False
DELAUNAY,58,0.7242869490060502,128,1,0.0010012600797196305,20,False,False
DELAUNAY,59,0.7009507346585998,128,1,0.0016719346526179641,20,False,False
DELAUNAY,60,0.691875540190147,128,1,0.0016697196774381584,20,False,False
DELAUNAY,61,0.7178046672428695,128,1,0.0010130896292831807,20,False,False
DELAUNAY,62,0.7074330164217805,128,1,0.0010186756073516613,20,False,False
DELAUNAY,63,0.700086430423509,128,1,0.0010011292862004096,20,False,False
DELAUNAY,64,0.7182368193604148,128,1,0.0015092742875491788,20,False,False
DELAUNAY,65,0.7199654278305964,128,1,0.001016357426052136,20,False,False
DELAUNAY,66,0.7039757994814174,128,1,0.0014945238181452594,20,False,False
DELAUNAY,67,0.6996542783059637,128,1,0.0019239959362044989,20,False,False
DELAUNAY,68,0.7139152981849611,128,1,0.0011597336528223316,20,False,False
DELAUNAY,69,0.6041486603284356,128,1,0.0345808245344084,20,False,False
DELAUNAY,70,0.6041486603284356,128,1,0.02892064007795452,20,False,False
DELAUNAY,71,0.6041486603284356,128,1,0.0208531167445493,20,False,False
DELAUNAY,72,0.6914433880726015,128,1,0.0014125037333678743,20,False,False
DELAUNAY,73,0.6936041486603285,128,1,0.001441206376540198,20,False,False
DELAUNAY,74,0.7143474503025065,128,1,0.001483486031081661,20,False,False
DELAUNAY,75,0.7191011235955056,128,1,0.0011196756128146494,20,False,False
DELAUNAY,76,0.7126188418323249,128,1,0.0011057798596581978,20,False,False
DELAUNAY,77,0.7251512532411409,128,1,0.001115458982272127,20,False,False
DELAUNAY,78,0.7044079515989629,128,1,0.0018774483052899982,20,False,False
DELAUNAY,79,0.7068777292576419,256,1,0.0011481349678565361,20,True,False
DELAUNAY,80,0.5212882096069869,256,2,0.0011674944591506364,20,True,False
DELAUNAY,81,0.6041486603284356,128,2,0.011949868431415139,20,False,False
DELAUNAY,82,0.7139152981849611,128,1,0.0012962443606100663,20,False,False
DELAUNAY,83,0.6923076923076923,128,1,0.0010251322247992092,20,False,False
DELAUNAY,84,0.6884183232497839,128,1,0.0010062696369392324,20,False,False
DELAUNAY,85,0.7039757994814174,128,1,0.0013796505241892403,20,False,False
DELAUNAY,86,0.7143474503025065,128,1,0.0013577509539411334,10,False,False
DELAUNAY,87,0.6041486603284356,128,1,0.06204768631144687,10,False,False
DELAUNAY,88,0.6629213483146067,128,1,0.002740227633978663,20,False,False
DELAUNAY,89,0.6041486603284356,128,1,0.008097316951158949,20,False,False
DELAUNAY,90,0.6041486603284356,128,1,0.008079756060397349,20,False,False
DELAUNAY,91,0.6879861711322386,128,1,0.0017673000734021616,20,False,False
DELAUNAY,92,0.6529818496110631,128,1,0.002126921686921135,30,False,False
DELAUNAY,93,0.6996542783059637,128,1,0.001578375954938086,30,False,True
DELAUNAY,94,0.700086430423509,128,1,0.0011159284566879578,30,False,True
DELAUNAY,95,0.6996542783059637,128,1,0.0012373750293537633,30,False,True
DELAUNAY,96,0.7005185825410545,128,1,0.0012256709281246363,20,False,False
DELAUNAY,97,0.6707000864304236,128,1,0.0051116859002680514,20,False,False
DELAUNAY,98,0.68971477960242,128,1,0.001547872430966931,20,False,False
DELAUNAY,99,0.7173725151253241,128,1,0.0015410235057965592,30,False,True
DELAUNAY,100,0.726447709593777,128,1,0.00110385514434344,30,False,True
DELAUNAY,101,0.7065687121866897,128,1,0.0011022531642425897,30,False,True
DELAUNAY,102,0.7165082108902333,128,1,0.0011038730804146168,30,False,True
DELAUNAY,103,0.693171996542783,128,1,0.0013133878490876622,30,False,True
DELAUNAY,104,0.702247191011236,128,1,0.001275739882673867,30,False,True
DELAUNAY,105,0.7087294727744166,128,1,0.0015010634675351785,30,False,True
DELAUNAY,106,0.6936041486603285,128,1,0.0017848060678875423,30,False,True
DELAUNAY,107,0.6953327571305099,128,1,0.0018426039761628172,30,False,True
DELAUNAY,108,0.7068777292576419,256,1,0.0011235240679972412,10,True,True
DELAUNAY,109,0.6812227074235808,256,1,0.001369726467765805,10,True,False
DELAUNAY,110,0.7143474503025065,128,1,0.001406588214741275,20,False,False
DELAUNAY,111,0.672428694900605,128,1,0.0012271951004005077,20,False,False
DELAUNAY,112,0.6979256698357822,128,1,0.0010900895725767003,30,False,True
DELAUNAY,113,0.7156439066551427,128,1,0.0010969623088964064,30,False,True
DELAUNAY,114,0.7134831460674157,128,1,0.0010772980250425802,30,False,True
DELAUNAY,115,0.6832324978392394,128,1,0.001576965728307183,30,False,True
DELAUNAY,116,0.6905790838375108,128,1,0.001574029017306762,30,False,True
DELAUNAY,117,0.7191011235955056,128,1,0.001220345679272235,30,False,True
DELAUNAY,118,0.7165082108902333,128,1,0.0010233151396803366,30,False,True
DELAUNAY,119,0.698789974070873,128,1,0.0012166081334676927,20,False,True
DELAUNAY,120,0.6853932584269663,128,1,0.0012172134962264837,20,False,False
DELAUNAY,121,0.6871218668971478,128,1,0.0020890207313115474,20,False,False
DELAUNAY,122,0.7039757994814174,128,1,0.0010069188793195264,30,False,True
DELAUNAY,123,0.7152117545375972,128,1,0.0013459497789237078,30,False,True
DELAUNAY,124,0.7117545375972342,128,1,0.0014408163177590263,30,False,True
DELAUNAY,125,0.6992221261884183,128,1,0.0011605306140176981,30,False,True
DELAUNAY,126,0.7255834053586863,128,1,0.0011796620387428056,30,False,True
DELAUNAY,127,0.7031114952463267,128,1,0.0016719564770498684,30,False,True
DELAUNAY,128,0.7048401037165082,128,1,0.0016880327876727282,30,False,True
DELAUNAY,129,0.6767502160760588,128,1,0.0013028511649921055,20,False,False
DELAUNAY,130,0.6961970613656007,128,1,0.0013095356454068325,20,False,False
DELAUNAY,131,0.6996542783059637,128,1,0.0014788962348756113,20,False,False
DELAUNAY,132,0.716076058772688,128,1,0.0010041219735700468,30,False,True
DELAUNAY,133,0.7074330164217805,128,1,0.001169488766221769,30,False,True
DELAUNAY,134,0.7212618841832324,128,1,0.001103005267769921,30,False,True
DELAUNAY,135,0.7130509939498704,128,1,0.0011394651541972787,30,False,True
DELAUNAY,136,0.7044079515989629,128,1,0.0012098933928183367,30,False,True
DELAUNAY,137,0.719533275713051,128,1,0.0012481746678085473,30,False,True
DELAUNAY,138,0.7143474503025065,128,1,0.0014063759812543567,30,False,True
DELAUNAY,139,0.7018150388936906,128,1,0.0013327373759347285,30,False,True
DELAUNAY,140,0.7130509939498704,128,1,0.0010805871113357458,20,False,False
DELAUNAY,141,0.700086430423509,128,1,0.001013994002711197,20,False,False
DELAUNAY,142,0.7156439066551427,128,1,0.001239281687422425,30,False,True
DELAUNAY,143,0.7203975799481418,128,1,0.0012213176152624202,30,False,True
DELAUNAY,144,0.7018150388936906,128,1,0.0014991192070679903,30,False,True
DELAUNAY,145,0.7044079515989629,128,1,0.0011556016151437253,30,False,True
DELAUNAY,146,0.7113223854796888,128,1,0.0011793301379873988,30,False,True
DELAUNAY,147,0.7087294727744166,128,1,0.001100667569981551,30,False,True
DELAUNAY,148,0.6932314410480349,256,1,0.001291402787431002,30,True,True
DELAUNAY,149,0.6045808124459809,128,2,0.0010867403886026302,30,False,False
DELAUNAY,150,0.6050129645635264,128,2,0.0013807557461259163,20,False,False
DELAUNAY,151,0.6862575626620571,128,1,0.0013861429162776702,20,False,True
DELAUNAY,152,0.7281763180639585,128,1,0.0010012157758711136,30,False,True
DELAUNAY,153,0.7078651685393258,128,1,0.001255098386234576,30,False,True
DELAUNAY,154,0.7191011235955056,128,1,0.0010071410876213165,30,False,True
DELAUNAY,155,0.7052722558340536,128,1,0.0010084764663259359,30,False,True
DELAUNAY,156,0.7108902333621435,128,1,0.0010094994963909972,30,False,True
DELAUNAY,157,0.7044079515989629,128,1,0.0011153521222934612,30,False,True
DELAUNAY,158,0.7082973206568712,128,1,0.0011844988317696364,30,False,True
DELAUNAY,159,0.7143474503025065,128,1,0.0012164311105931972,30,False,True
DELAUNAY,160,0.68971477960242,128,1,0.0012587090242286787,30,False,True
DELAUNAY,161,0.6923076923076923,128,1,0.0014860032950701396,30,False,True
DELAUNAY,162,0.6949006050129646,128,1,0.0010769074767072555,10,False,True
DELAUNAY,163,0.7169403630077787,128,1,0.0010756051378669942,30,False,True
DELAUNAY,164,0.7251512532411409,128,1,0.0010949329455932951,30,False,False
DELAUNAY,165,0.7074330164217805,128,1,0.001321707729163709,20,False,False
DELAUNAY,166,0.7156439066551427,128,1,0.0012943733347103737,30,False,False
DELAUNAY,167,0.7203975799481418,128,1,0.0011605460648175204,30,False,True
DELAUNAY,168,0.7048401037165082,128,1,0.0010006225518899897,30,False,True
DELAUNAY,169,0.7134831460674157,128,1,0.0011641749752182595,30,False,True
DELAUNAY,170,0.7057044079515989,128,1,0.0011662253092009612,30,False,True
DELAUNAY,171,0.7018150388936906,256,1,0.00100011900100702,30,False,True
DELAUNAY,172,0.7039757994814174,128,1,0.0014137729983681,30,False,True
DELAUNAY,173,0.7005185825410545,128,1,0.001435721525983523,30,False,True
DELAUNAY,174,0.7117545375972342,128,1,0.0011019526578819104,30,False,True
DELAUNAY,175,0.6953327571305099,128,1,0.0011144172796961366,30,False,True
DELAUNAY,176,0.5,128,1,0.046825069324920365,30,True,False
DELAUNAY,177,0.7191011235955056,128,1,0.0012454809609297244,30,False,True
DELAUNAY,178,0.7216940363007779,128,1,0.0012516258661948365,30,False,True
DELAUNAY,179,0.7121866897147796,128,1,0.0012408885124944142,30,False,True
DELAUNAY,180,0.6041486603284356,128,1,0.015003006248192646,30,False,True
